CustomerID,Name,Gender,DateOfBirth,Address,City,State,ZipCode,RiskRating,Email,CustomerSince,AccountBalance
CUST0728,Christopher Navarro,Male,1973-08-11,53991 Courtney Greens Suite 957,West Mary,Texas,30250,1,parkergregory@example.net,2006-08-05,18379.36
CUST0729,Lisa Baker,Male,1939-12-18,89234 Laurie Passage Apt. 171,West Timothy,Ohio,69075,5,kevindavis@example.com,2015-02-19,95792.93
CUST0730,Lucas Mercado,Male,1956-01-25,469 Joseph Mission,Rachelfort,Michigan,77743,2,zacharybrown@example.net,2012-03-31,85728.98
CUST0731,Jeremy Wallace,Female,1991-12-02,044 Amanda Lock Suite 998,Shelbybury,Connecticut,18857,3,kellyarnold@example.org,2012-12-12,52194.34
CUST0732,Billy Morales,Male,1981-12-12,69765 Maureen Ferry,Lake Scott,Indiana,54378,3,fturner@example.com,2020-02-06,22463.25
CUST0733,Michael Brown,Male,1977-01-12,36651 Jason Vista Apt. 731,Jefferyton,Wisconsin,02062,5,stephanie06@example.org,2020-03-08,82973.88
CUST0734,Stanley Sanchez,Male,1975-03-26,73539 Martinez Key,North Alejandro,Maine,83777,2,garrettjackson@example.com,2012-09-06,99812.05
CUST0735,Ethan Evans,Male,1996-08-26,669 Catherine Key,Greeneville,Rhode Island,38317,4,mgregory@example.net,2016-01-19,9279.46
CUST0736,Marcus Jones,Male,1941-04-08,068 Maxwell Hill Suite 364,Robinsonview,Florida,11597,2,todd28@example.com,2009-03-16,66849.4
CUST0737,Sabrina Henderson,Female,1943-09-16,3946 Ronald Path Apt. 004,West Cynthiamouth,Florida,74052,1,taylor77@example.net,2020-11-22,80285.92
CUST0738,Michelle Harris,Male,1974-10-09,8890 Anthony Field,Fernandezberg,Kentucky,90282,5,kriley@example.org,2014-11-18,49691.05
CUST0739,Scott Brooks,Female,1961-11-14,107 Richard Island,West Martin,Colorado,91267,5,efowler@example.org,2008-12-03,83548.94
CUST0740,Geoffrey Schmidt,Male,1940-07-13,212 Pace Tunnel Suite 469,Gonzalezland,West Virginia,42584,4,danielsstephanie@example.org,2024-08-24,16022.55
CUST0741,Ashley Kelly,Female,1949-05-06,5571 Brian Path Suite 462,North Robertton,Mississippi,26770,3,denise88@example.net,2014-07-30,77923.21
CUST0742,Rebecca Thomas,Female,1960-04-18,162 Ian Hills,Port Jameston,Kentucky,62326,3,michaelsmith@example.com,2011-07-25,87973.04
CUST0743,John King,Female,1975-03-10,963 Emma Key,Port Davidside,Kentucky,57582,1,michael54@example.com,2017-06-13,21086.18
CUST0744,Tiffany Cruz,Male,1988-08-07,468 Contreras Gateway,West Catherineville,Maryland,38294,5,mporter@example.com,2019-07-19,33797.38
CUST0745,Richard Ramsey,Female,1997-06-12,30484 Melanie Stream Apt. 251,Debraville,New Hampshire,56952,1,jason30@example.net,2009-11-21,97707.67
CUST0746,Alec Carson,Male,1939-11-02,4225 Joseph Squares Suite 160,Port Brooke,Indiana,21730,4,reyesrichard@example.com,2012-09-24,37316.08
CUST0747,Kimberly Weeks,Female,1980-03-06,4663 Lauren Ports Apt. 356,Clinebury,North Dakota,60038,5,gmiller@example.net,2013-12-25,35632.0
CUST0748,Sherri Mitchell,Female,1944-01-28,28585 Annette Wells,Lake Davidburgh,Arkansas,55710,3,boltoncharles@example.com,2008-06-15,94940.53
CUST0749,Phillip Barker,Male,1988-12-14,932 Jordan Coves Apt. 753,Mariamouth,South Carolina,75429,3,katrina13@example.net,2012-11-13,55021.12
CUST0750,Brandon Miller,Female,1938-01-20,076 Ann Isle,Knighttown,Arizona,72429,3,jhunt@example.net,2021-06-29,76409.15
CUST0751,Michael Stewart,Male,1958-01-28,256 Hannah Stravenue Apt. 422,Lake Rebecca,Kansas,86919,2,kchristian@example.com,2023-05-06,91925.42
CUST0752,Ashley Davis,Female,1981-02-03,79419 Jesse Islands,Sharonfort,Hawaii,09804,2,dixonkatherine@example.com,2017-12-29,54912.88
CUST0753,Nichole Simmons,Male,1977-02-16,156 Williams Circles,North Gregory,Idaho,45813,1,samanthasullivan@example.com,2020-03-01,5803.26
CUST0754,Phillip Oneill,Male,1999-03-27,62874 Cruz Keys Apt. 664,Raymondside,Minnesota,79480,4,stacy84@example.org,2018-05-23,22143.88
CUST0755,Lisa Scott,Female,1939-03-26,6462 Nixon Rapids Apt. 186,West Andrewbury,New York,12836,1,levi70@example.org,2007-05-08,99036.48
CUST0756,Karen Stewart,Female,1993-03-25,78912 Todd Prairie,Thomasmouth,Texas,00562,3,patricia98@example.org,2011-10-07,74760.21
CUST0757,Robert Flores,Male,1957-06-12,7992 Trevor Square,Lake Justin,Montana,35710,5,courtneychavez@example.net,2019-07-06,61941.01
CUST0758,Jennifer Bradley,Male,1996-03-10,677 Dustin Wells Suite 258,Reyesberg,Hawaii,95584,1,xstephens@example.com,2010-03-27,86953.11
CUST0759,Olivia Martin,Male,1993-07-03,381 Lauren Harbors,Charlesborough,Florida,56371,4,stewartgina@example.org,2014-12-17,11307.76
CUST0760,Derek Brown,Female,1973-09-03,00308 Joseph Manors Suite 884,Jamesport,Vermont,16031,2,catherineharper@example.com,2013-01-03,66871.08
CUST0761,Erika Sanders,Female,1995-02-19,0676 David Plain,New Crystal,Pennsylvania,16008,3,gardnerpamela@example.org,2016-12-17,81255.28
CUST0762,John Gallagher,Female,2002-07-22,71439 Christine Inlet Suite 376,Lake Melissaport,New Mexico,17173,5,lori83@example.net,2005-09-01,15225.43
CUST0763,Tina Shelton,Female,1936-10-08,2509 Davis Camp Suite 913,West Paulaberg,Wyoming,80608,1,tsosa@example.net,2006-10-17,48783.32
CUST0764,Emily Stark,Male,1956-02-04,7054 Smith Freeway,South David,Pennsylvania,31878,5,davidcochran@example.net,2017-05-18,76450.28
CUST0765,Virginia Davis,Male,1981-07-04,493 Scott Junctions Suite 874,Amandaside,Texas,47046,2,ebriggs@example.com,2008-07-19,90079.97
CUST0766,Michael Sandoval,Male,1951-11-04,912 Nelson Rapid Apt. 419,Taraburgh,Massachusetts,92598,2,lharris@example.org,2014-02-24,99340.44
CUST0767,Melissa Tucker,Female,2003-09-22,58882 John Falls,South Samanthamouth,Georgia,10904,1,cathywells@example.org,2011-05-30,13745.2
CUST0768,Jared Lawson,Female,1989-07-17,166 Hubbard Stream Suite 102,Port Hannahchester,New Jersey,01412,5,cindy64@example.org,2013-09-10,47889.52
CUST0769,Laura Brown,Female,1942-05-08,055 Ivan Island Apt. 633,South Luis,Vermont,43961,1,samanthagray@example.com,2016-01-11,57099.45
CUST0770,Zachary Peters,Male,2005-10-26,6068 Howard Streets,Michaelland,West Virginia,04066,3,travis67@example.com,2006-11-10,81359.85
CUST0771,Timothy Munoz,Female,2005-11-20,9753 Jackson Fort Apt. 535,South Robertland,New Mexico,82843,3,xbrown@example.net,2016-10-08,94543.27
CUST0772,Joseph Martinez,Male,1987-01-31,11711 Kelley Forge,Lake Joshua,Georgia,17522,4,jlopez@example.com,2024-04-04,99830.49
CUST0773,Sara Garza,Male,1979-08-12,472 Scott Port Suite 517,West Patricia,Missouri,54718,1,clarkvictoria@example.com,2022-12-27,92500.28
CUST0774,Sarah Thomas,Male,1981-07-08,862 Francisco Forks,Lake Glenshire,Massachusetts,75271,3,amanda11@example.com,2021-09-13,88611.29
CUST0775,Michelle Mendoza,Male,1992-07-08,659 Tanner Port,Murrayside,Massachusetts,17906,4,elizabeth03@example.org,2014-02-01,86845.58
CUST0776,Wesley Jones,Female,1958-10-26,830 Mccoy Inlet Apt. 923,North Jamesland,Georgia,74899,2,stronglauren@example.net,2010-03-10,29296.95
CUST0777,Caitlin Johnson,Male,1987-07-08,482 Owens Dale Suite 099,Reedmouth,Vermont,73715,1,nsmith@example.com,2024-11-05,48249.57
CUST0778,Robert Bean,Male,1952-05-10,703 Johnson Views Suite 848,East Normanborough,North Dakota,96523,1,melissa70@example.com,2024-05-01,1044.8
CUST0779,Mary Smith,Female,2003-03-10,667 Amanda Road,South Grant,California,32773,1,erinjones@example.com,2011-10-10,84274.21
CUST0780,Alison Rivera,Male,1935-02-26,93530 Melissa Crest Apt. 828,Garretttown,South Dakota,75062,2,jjohnson@example.org,2017-05-26,44219.03
CUST0781,Mary Burnett,Male,1997-08-30,3333 Jacob Plains Suite 635,South Brandy,South Dakota,36934,1,nhill@example.com,2012-02-19,28405.09
CUST0782,Linda Shepard,Female,1962-05-14,346 Cynthia Shores,West Brandon,Minnesota,91736,4,xnewman@example.net,2005-08-04,75911.76
CUST0783,Maria Salazar,Female,1983-09-02,172 Carter Road,Port Sonya,New York,02735,1,hubermichael@example.com,2011-04-24,34256.94
CUST0784,Matthew Tucker,Female,1993-01-14,94156 Harris Highway,Connieshire,Illinois,81548,5,austin12@example.net,2024-09-23,83942.08
CUST0785,Whitney Williams,Male,1945-07-30,65922 Amy Junctions,Andrewbury,New Jersey,51336,5,angelahood@example.org,2025-03-03,88959.38
CUST0786,Audrey Griffith,Male,1940-12-14,439 Morse Club Apt. 696,West Michelle,Idaho,78724,4,lindseynelson@example.org,2009-07-09,42037.11
CUST0787,Michael Graves,Female,1961-03-24,5396 Howell Mount,Sheilaville,Pennsylvania,54488,3,madelinemedina@example.org,2021-02-04,71061.78
CUST0788,Alexander Perez,Female,2006-10-26,395 Alexis Valley,North Robertville,Idaho,12992,5,maria24@example.com,2017-05-21,85572.48
CUST0789,Emily Miller,Female,1945-06-30,965 Michael Camp,Lake Amberberg,Pennsylvania,90087,1,khanhector@example.net,2024-04-04,3865.13
CUST0790,James Smith,Male,1985-09-02,9406 Jacob Cove Suite 466,Fordmouth,Louisiana,64077,3,upeters@example.com,2024-12-08,81858.66
CUST0791,Bailey Fox,Female,1971-08-17,37757 Allen Freeway,Allenfort,Alaska,77813,2,gonzalezmark@example.org,2011-05-04,79511.15
CUST0792,Jessica Mcneil,Female,1981-07-18,526 Robert Fields Suite 754,Delgadobury,California,00883,1,vharrell@example.org,2023-07-28,55865.5
CUST0793,Robert Mccarthy,Female,1988-09-24,0061 Tyler Villages Apt. 576,Robertville,Pennsylvania,05049,3,harveycheryl@example.net,2016-03-21,69362.62
CUST0794,Candace Guerrero,Male,1961-03-19,3625 Marie Wall,Lake Paulaport,Mississippi,92361,5,mleonard@example.net,2025-04-02,12834.06
CUST0795,Derrick Horton,Male,1996-01-31,39240 Mullen Glens Suite 424,Leonardbury,Florida,13173,5,wdawson@example.com,2016-11-01,99777.37
CUST0796,Tara Smith,Male,1999-02-05,73378 Eric Centers,West Aliciaside,Ohio,26457,4,briannagonzales@example.com,2019-06-07,58549.59
CUST0797,Deanna Parker,Male,1975-02-23,316 Brittany Mill,Lake Rachelberg,Nebraska,70534,1,jbridges@example.com,2016-10-29,50807.38
CUST0798,Micheal Wilson,Female,1964-04-21,0704 Haynes Groves,West Amanda,Oregon,01435,1,uedwards@example.net,2016-07-12,69079.08
CUST0799,Cody Pena,Male,1981-10-17,9000 Juan Via,Thomasville,Pennsylvania,82883,2,renee59@example.net,2010-08-27,31510.91
CUST0800,Richard Sanchez,Male,1946-12-08,30181 Ashley Trace Apt. 600,East Grace,California,93782,1,annegarrett@example.com,2022-03-06,99185.98
CUST0801,Stephanie Hawkins,Female,1981-08-19,0755 Knapp Mill Suite 998,Rogerberg,Illinois,65628,5,singletonbrittany@example.com,2013-01-02,27128.3
CUST0802,Sheena Ward,Female,1949-01-12,896 Julie Harbor Apt. 015,Lewisberg,Missouri,20112,4,diane60@example.net,2025-02-13,11469.78
CUST0803,Melissa Holloway,Male,1997-07-06,0400 Cameron Hills,Erikaside,Colorado,85407,4,sallen@example.org,2014-11-24,51915.89
CUST0804,Teresa Arias,Male,1974-12-28,512 Erica Passage,Lake Jamie,Arkansas,36945,1,danielbyrd@example.org,2021-04-10,94070.54
CUST0805,Rebekah Martinez,Female,1966-11-21,149 David Vista,Bakerstad,Maryland,12031,4,kristin14@example.net,2021-01-23,33636.52
CUST0806,Dennis George,Female,1954-01-27,44940 Diana Dam Apt. 919,Danielfurt,Virginia,03792,5,longelizabeth@example.com,2020-01-05,98222.98
CUST0807,Tyler Jones,Female,2000-08-10,2016 Alex Shoals,Littleton,Michigan,32882,4,hallen@example.org,2005-12-18,55673.97
CUST0808,Gina Robinson,Female,1977-02-05,2652 Cindy Dale Suite 991,Suttonport,West Virginia,17957,1,neil90@example.org,2016-10-06,3044.89
CUST0809,Matthew Carter,Female,1976-03-06,89003 Ruiz Extension,Port Jasonbury,New Jersey,63023,2,ana16@example.org,2021-10-09,74387.59
CUST0810,Tyler Horne,Female,1995-12-04,2256 Webb Spur Suite 749,Lake Jeffreyport,New Mexico,29274,5,kennethbradley@example.net,2022-04-01,25883.67
CUST0811,Holly Frost,Female,1993-07-27,050 Brandon Mall,Huntchester,Kentucky,37101,4,epeterson@example.net,2011-01-19,12719.51
CUST0812,Zachary Rogers,Female,1986-08-09,3692 Ortiz Terrace Apt. 844,Lauraland,Nevada,50797,4,vjohnson@example.net,2013-08-10,22153.69
CUST0813,Michael Ayala,Male,2005-07-23,333 Woodard Square Apt. 369,Dianefurt,New Jersey,79876,1,astewart@example.org,2014-04-28,98840.33
CUST0814,Timothy Clark,Male,1974-11-25,0612 Cole Extension,Port Felicia,California,51042,4,traceymartin@example.com,2018-10-11,53964.12
CUST0815,Jill Watkins,Female,1981-09-07,626 Watson Well,Fergusonmouth,Hawaii,42715,1,tinawhite@example.net,2022-01-05,21699.64
CUST0816,Paul Garza,Female,1993-10-05,52144 Cheryl Lodge Apt. 698,North Bradleyshire,Ohio,93934,1,wilsonsara@example.com,2012-04-10,50974.44
CUST0817,Scott Jones,Female,1968-05-21,3939 Walker Shoal,Phillipview,Texas,44802,1,shortshawn@example.net,2022-06-01,35149.84
CUST0818,Brianna Jones,Male,1984-01-31,081 Riley Court,Garymouth,South Dakota,25996,5,kristina53@example.org,2011-08-31,5303.07
CUST0819,Nathan Smith,Male,1977-12-06,142 Lynn Landing,Johnstonmouth,New Hampshire,67274,2,dchandler@example.com,2007-11-18,66353.01
CUST0820,Jennifer Jenkins,Female,1988-03-26,3238 Julie Land Suite 006,Kennethton,Rhode Island,45174,5,qhall@example.com,2017-05-10,51582.82
CUST0821,Katherine White,Female,1989-04-08,27921 Medina Square Apt. 031,South Laura,Virginia,43571,4,williamdaniel@example.org,2015-03-31,84466.95
CUST0822,Angela Diaz,Male,1990-05-22,16269 Brown Forest,Shannonburgh,Rhode Island,03345,4,paulwhite@example.com,2021-09-06,48781.46
CUST0823,Amy Cooper,Female,1987-04-12,9145 Tommy Prairie Suite 766,South Danielstad,Delaware,82011,4,justin55@example.com,2007-07-31,90737.17
CUST0824,Shane Smith,Female,2003-09-28,070 Aaron Crescent,Wrightmouth,Alaska,39272,1,allenbrittany@example.com,2008-07-26,32819.98
CUST0825,Heather Galvan,Female,1988-01-03,686 Perez Extensions,North Samantha,Iowa,10771,5,mscott@example.com,2005-06-30,23717.5
CUST0826,Richard Keller,Female,1947-02-10,17231 Regina Squares,Lake Juliestad,Wisconsin,63340,3,thomas91@example.net,2018-07-20,62910.12
CUST0827,Roy Gibson,Female,2007-01-18,295 David Orchard Suite 130,New Michaelmouth,Minnesota,55688,4,stanleyfoster@example.com,2023-12-03,84674.95
CUST0828,John Williams,Male,1973-09-19,83251 Thornton Isle Suite 165,Aguilarside,New Hampshire,15670,5,tsmith@example.com,2005-11-23,98575.57
CUST0829,Melissa Brewer,Female,1946-11-09,451 Eileen Creek,Archerstad,Missouri,96802,5,christopherparsons@example.org,2009-01-15,75173.85
CUST0830,Zachary Martinez,Male,1935-06-30,54021 Gomez Mill,New Mistymouth,North Carolina,11547,4,manuel79@example.net,2024-03-23,99930.63
CUST0831,Allison Cooper,Male,1949-08-20,287 Kathryn Courts Suite 015,West Jeffreyborough,Virginia,44666,4,phillip37@example.org,2014-02-05,19003.15
CUST0832,Heather Kirk,Female,1970-01-03,326 Camacho Greens Apt. 323,Loriburgh,New Hampshire,41820,2,barrywerner@example.net,2019-05-15,83077.38
CUST0833,Amanda Roman,Female,1959-05-16,70793 Steven Route,Lake Sara,Kentucky,75220,2,amanda01@example.org,2024-06-29,96996.51
CUST0834,Charles Miller,Female,1972-11-23,75335 Allison Orchard Suite 722,Port Clayton,Arkansas,02802,5,uhill@example.com,2006-11-15,50524.1
CUST0835,Jamie Wilson,Female,1936-11-23,0808 Walter Island Suite 652,Hernandezmouth,Connecticut,69108,1,melissadiaz@example.org,2014-09-09,1392.14
CUST0836,Nicholas Sandoval,Male,1978-03-10,775 Robert Shoal,New Monique,Maryland,12584,1,hintonpatrick@example.net,2016-03-24,17577.81
CUST0837,Edward Carter,Female,1986-02-22,7630 Kathy Lakes Apt. 790,New Matthew,North Carolina,84724,5,yjensen@example.org,2025-01-06,93920.89
CUST0838,Christopher Garcia,Male,2005-12-05,3421 Bennett Ford,Hardyshire,Kansas,84793,3,nanderson@example.net,2017-01-28,61772.5
CUST0839,Anthony Moore,Male,1957-03-30,624 Gregory Mountains Apt. 202,Currytown,Connecticut,40041,3,marc94@example.net,2006-03-06,16674.42
CUST0840,Rachel Graham,Male,2003-05-06,9768 Daniel Wells,East Carlfort,Montana,15416,4,fuentessteven@example.net,2009-03-15,55734.37
CUST0841,Jesse Parker,Female,1937-05-18,9812 Autumn Ridge Apt. 970,Hannaburgh,Arizona,52706,1,kcox@example.net,2014-02-24,73998.21
CUST0842,Erica White,Male,1956-06-14,094 Brittany Haven Apt. 473,Michaelhaven,Georgia,65284,2,joshuafrancis@example.net,2023-05-19,62574.82
CUST0843,Kenneth Perez,Female,1935-05-10,1677 Patrick Mountains,West Danielle,Utah,08768,3,rebeccadavis@example.com,2011-04-11,47002.27
CUST0844,Randy Dougherty,Male,1972-12-21,18806 Harris Isle Apt. 422,North Mary,Mississippi,72243,3,gsheppard@example.com,2019-02-14,80636.05
CUST0845,Christina Parker,Male,1993-12-15,003 Jenny Motorway,Lake Jennifer,Ohio,93735,1,tfuller@example.net,2012-12-27,48453.65
CUST0846,Juan Sheppard,Male,1955-05-14,734 Corey Shore Apt. 735,Rileystad,Kansas,92561,1,kennethhester@example.org,2020-12-28,9556.11
CUST0847,Christina Heath,Male,1977-08-01,5124 Mia Turnpike Suite 929,Hopkinsland,Utah,69131,1,staylor@example.com,2016-12-14,97697.72
CUST0848,John Lutz,Male,1943-08-31,5758 Jennifer Ports Apt. 433,Perrymouth,Delaware,86724,3,turnerrussell@example.net,2020-04-16,27206.34
CUST0849,Heather Wall,Male,2004-12-22,1781 Snyder River Apt. 619,Walshland,Nebraska,92007,5,darellano@example.com,2007-07-16,2038.05
CUST0850,Teresa Meadows,Male,1989-09-08,018 Koch Vista,Danielsstad,Pennsylvania,82246,5,andrewoneill@example.com,2016-05-12,26829.79
CUST0851,Danny Mcdaniel,Female,1971-05-07,398 Velazquez Route Suite 217,Lake Christophershire,North Carolina,98069,3,walshcraig@example.com,2011-03-04,16513.84
CUST0852,Cynthia Phillips,Male,1953-10-15,189 Sarah Road Suite 680,East Davidborough,Kentucky,58042,5,suzannewilkins@example.net,2022-10-14,91628.14
CUST0853,Victor Osborne,Female,2002-11-26,7772 Tara Pine Suite 064,Richardburgh,Illinois,34149,1,scottbrown@example.net,2009-08-31,86465.61
CUST0854,John Perez,Male,1975-03-20,907 Jason Knoll Suite 025,Danielbury,California,54202,4,latoyamoreno@example.org,2019-06-24,99837.45
CUST0855,Jeremy Cox,Male,1980-01-23,6545 Brown Inlet,South Douglastown,Tennessee,24668,3,dustinwilliams@example.com,2020-01-11,23290.31
CUST0856,Victoria Brown,Male,1979-10-20,6511 Mitchell Burg Suite 356,South Rodney,West Virginia,71782,5,samanthacochran@example.com,2019-12-25,66948.22
CUST0857,James Cline,Female,1935-04-23,6744 Tammy Key Apt. 611,Garciaburgh,Wisconsin,17172,1,williamspatrick@example.net,2018-04-12,13678.01
CUST0858,Amanda Smith,Male,1966-05-02,648 Glover Summit Suite 043,Lake Richard,Texas,95648,5,zgarcia@example.org,2012-01-14,38574.46
CUST0859,Laura Bailey,Female,2004-11-12,98699 William Course Suite 151,Alexanderberg,Kentucky,26089,4,owhite@example.org,2021-08-03,21555.57
CUST0860,Antonio Harris,Male,1954-05-07,3222 Albert Shoal Suite 981,Morenoside,California,18679,1,martin01@example.org,2020-09-20,99944.97
CUST0861,Kimberly Stevens,Male,1995-01-25,56649 Perkins Ramp,Jasonhaven,Maryland,81854,4,thomas89@example.com,2007-08-05,98739.51
CUST0862,Johnny Morales,Male,1956-10-09,6022 Michele Cliffs,New Susanchester,Colorado,36848,3,hallstephanie@example.org,2019-09-27,68483.04
CUST0863,Kimberly Wilson,Male,1952-12-30,872 Webb Center,Ericbury,Oklahoma,81341,1,ipatrick@example.net,2020-02-02,10761.5
CUST0864,Daniel Blackburn,Male,1947-06-30,066 James Brooks Apt. 176,Joyceborough,Wisconsin,31324,1,anthonymckinney@example.org,2025-01-04,75020.48
CUST0865,Melissa Stokes,Male,1973-06-16,5545 Pena Stream,North Austinshire,Montana,75767,2,pattonbrian@example.com,2006-01-08,42250.3
CUST0866,Sandra Christensen,Male,2003-10-14,53998 Leslie Crossing,Thomasville,Texas,56038,4,coreyrichardson@example.com,2017-11-06,64169.35
CUST0867,Christopher Yang,Female,1962-09-07,3545 Travis Crescent Suite 038,Lisaside,New Hampshire,21048,1,samuel27@example.net,2019-04-29,53277.52
CUST0868,Jeremy Jordan,Male,1959-01-20,931 Rodriguez Union,New Jamesland,North Carolina,93314,2,williamsevelyn@example.com,2022-07-09,82797.27
CUST0869,Michelle Miller,Male,1945-07-15,731 Peters Underpass,New Joseville,New Hampshire,15622,2,kerri69@example.com,2011-06-16,45352.23
CUST0870,Tammy Williams,Male,1961-09-05,773 Fisher Causeway,Steinton,Virginia,14787,4,williamskrista@example.org,2016-06-25,27595.42
CUST0871,Jack Ortega,Female,1942-06-16,26570 Robin Well Suite 794,Moralesfurt,Pennsylvania,19345,1,hfreeman@example.org,2020-06-14,96421.22
CUST0872,Jasmine Padilla,Female,1949-04-10,21579 Ward Circles,Port Angelamouth,Minnesota,16608,1,arnoldgwendolyn@example.org,2024-12-24,62421.33
CUST0873,Stacie Jennings,Male,1935-01-19,041 Alicia Spring Suite 372,Jamesview,Georgia,23131,4,alejandra48@example.net,2006-04-07,50100.63
CUST0874,Cindy Smith,Female,1938-03-05,6673 Valerie Springs Suite 856,North Kevin,Indiana,21129,3,melissa86@example.org,2009-06-03,76948.38
CUST0875,Anthony Davidson,Female,1977-08-13,5609 Amy Oval Apt. 893,Lake Cynthiamouth,Washington,67591,1,wongsara@example.org,2011-08-11,81792.94
CUST0876,James Leonard,Female,1957-04-01,5843 Jenny Ford,Shermanland,Georgia,07769,1,nkerr@example.net,2007-10-04,82233.74
CUST0877,Laura Rivera,Male,1960-01-18,41633 King Glen,Morrishaven,Rhode Island,69024,3,brandon35@example.net,2018-11-17,31818.71
CUST0878,Jennifer Francis,Female,1940-04-06,890 Natasha Course,Carpentertown,Wisconsin,19517,5,abigail20@example.org,2015-05-12,22510.77
CUST0879,April Gibson,Male,1961-09-30,79992 Houston Harbor Apt. 870,South Anafurt,Kentucky,71374,1,brittneybrooks@example.net,2006-08-21,24499.74
CUST0880,Thomas Clark,Female,1977-07-10,0878 Cameron Common,Christopherside,Indiana,39704,1,lisa95@example.org,2015-03-01,57062.93
CUST0881,Robert Brennan,Male,2000-08-12,507 Weaver Canyon Apt. 889,New Jesus,Minnesota,48265,1,elane@example.com,2009-12-07,97107.91
CUST0882,Courtney Maxwell,Female,1976-11-11,104 Dorsey Forges Suite 840,Lake Shannon,Oregon,45087,4,brittany52@example.com,2020-05-09,40462.94
CUST0883,Jennifer Stewart,Female,1961-04-01,86617 Curry Villages Apt. 884,Lake Peterland,South Carolina,81247,3,corr@example.net,2014-06-17,96021.87
CUST0884,Maureen Wagner,Female,1973-11-30,36844 Gould Ways Apt. 009,Andreahaven,North Carolina,30305,4,ashleymathews@example.org,2023-10-09,79063.02
CUST0885,Joe Smith,Female,1979-02-09,95948 Trujillo Mews Apt. 820,East Deborahport,Hawaii,52261,5,alexander56@example.com,2012-09-11,76189.59
CUST0886,Paul Taylor,Female,2000-03-22,097 Schultz Rapids Apt. 972,Lake Jenniferview,Montana,78401,5,bmason@example.org,2007-02-26,52331.42
CUST0887,Richard Nicholson,Female,1956-03-15,2204 Smith Lodge Suite 538,North Brianview,Indiana,89963,3,angie32@example.net,2021-02-16,16978.85
CUST0888,Adrian Peterson,Female,1952-08-18,7034 Danielle Port Suite 195,South Angelafurt,Delaware,47738,3,amandahill@example.com,2022-03-10,85397.74
CUST0889,Ricky Jenkins,Male,1986-08-21,646 Scott Circle,Moralesberg,West Virginia,67889,4,rtodd@example.net,2017-02-05,47228.16
CUST0890,Jaime Mcdaniel,Female,2002-12-03,5880 Melanie Land,North Stephenland,Oklahoma,29263,3,williamvazquez@example.com,2013-09-20,59223.56
CUST0891,Melissa Curry,Male,1939-04-12,870 Hall Pass Apt. 687,South Leslietown,Mississippi,11178,4,robert25@example.com,2017-09-13,3676.82
CUST0892,Becky Gillespie,Female,1941-07-15,42294 Amanda Plaza Suite 503,Lake Randy,Ohio,14680,3,kellywilcox@example.net,2019-12-08,9361.4
CUST0893,Antonio Gibson,Male,1982-02-20,963 Ball Loaf,Hawkinschester,Utah,31615,1,gwilson@example.org,2013-07-24,16993.63
CUST0894,Tracey Spencer,Male,1957-01-17,8433 Oconnor Wells,West Sean,Iowa,95443,5,johnriggs@example.com,2020-09-02,79955.38
CUST0895,Meghan Leonard,Male,1955-04-21,037 Gilmore Mountains,Boonehaven,Washington,43319,2,millercarl@example.com,2024-03-23,48384.17
CUST0896,John Castillo,Male,1994-04-07,7859 Daniel Way,Horneshire,Florida,94299,3,dunlappatrick@example.org,2019-10-03,80310.9
CUST0897,David Jones,Male,1974-10-18,200 David Tunnel,South Vincent,Vermont,00691,4,chelsea53@example.net,2023-05-13,71555.98
CUST0898,Kimberly Webb,Male,2003-02-28,16102 Chase Forks Apt. 540,Reynoldsstad,Tennessee,48185,4,fgarcia@example.com,2021-09-04,86603.28
CUST0899,Kimberly Roberson,Female,1969-01-05,19586 Williamson Track,Juanborough,Florida,64823,1,taylorlogan@example.com,2020-03-07,90919.72
CUST0900,Amanda Juarez,Female,1995-01-29,71665 Mason Light,Harrismouth,New Jersey,33234,5,jhunt@example.org,2019-04-28,48438.53
CUST0901,Nicole Mueller,Female,2002-12-07,95848 Theresa Drive Apt. 154,North Christinahaven,South Carolina,24602,5,deborahfernandez@example.com,2008-04-14,43580.55
CUST0902,Alexander Powell,Male,1968-06-03,086 Laurie Cape Suite 285,Matthewfort,Iowa,64463,1,mason11@example.com,2008-10-08,37801.5
CUST0903,Jessica Jones,Male,1984-03-04,757 Brian Mills,West Angela,Nevada,89553,4,robertsjohn@example.com,2023-09-02,27726.24
CUST0904,Maria Smith,Male,1951-05-06,19085 Lee Mountain Suite 508,Lake Tricia,North Carolina,13382,1,barry80@example.com,2015-03-19,15877.97
CUST0905,Angela Greer,Male,1977-12-15,364 Bryan Road Apt. 852,Jenniferfort,Nevada,27897,3,qgonzalez@example.com,2019-06-17,7898.9
CUST0906,Theodore Irwin,Male,1979-09-06,9241 Ruben Parks,West Williammouth,Kentucky,02328,3,oramos@example.net,2010-12-27,97111.15
CUST0907,Sarah Chambers,Female,1945-05-11,06383 Schneider Shoal,Gonzalezborough,Washington,49404,2,melissa41@example.net,2019-07-31,30247.52
CUST0908,Sharon Ray,Male,2002-10-08,940 Eileen Station,Port Jamesstad,Kansas,21307,3,xwelch@example.org,2016-07-17,78764.61
CUST0909,Patricia Elliott,Male,1941-07-24,1859 Owen Mission Apt. 070,North Joseph,Ohio,66555,3,nunezmary@example.org,2019-11-28,55228.4
